name,address,user_id,rating,review,cafe
맥널티커피팩토리,연희동,109ljhu,3.0,아이스라떼 맛있음. 얼그레이 케잌은 기본은 함. 카페 자체가 조용하고 편안하게 책 읽을 수 있어서 좋음!,맥널티커피팩토리 연희동
바늘카페,연희동,109ljhu,5.0,"뜨개질 도구와 치즈프레첼, 아아의 환상적인 조합 +쇼파자리 최고",바늘카페 연희동
샐리청,망원동,109ljhu,3.0,뭔가 아주 약간 부족했당,샐리청 망원동
제대로커피,체부동,109ljhu,4.0,,제대로커피 체부동
엣모스피어,망원동,109rrs3,2.0,"전에 마카롱 사진보고 넘 귀여워서 가봤어요! 
캐릭터 마카롱이라 이뻐요!! 

맛은 기대 안해도 됩니다..
더보기",엣모스피어 망원동
이일삼점,응암동,109rrs3,5.0,"사장언니 넘넘 친절해요!! 사람 기분 좋아지는 상냥함
마들렌 넘나.맛있어요! 또 케이크 같응거 먹음 어울리는.음료도 살짝 추천도 해주시는 상냥함 ~ 
이 근방 카페는 여기저기.다녔는데 이렇게 사람 기분 업되는 가게가 또 있을까 싶습니다! 기분 좋으니 맛도 두배×
더보기",이일삼점 응암동
원슈가데이,진관동,10ad2sn,5.0,인테리어 식기 음식 모두 따듯하고 기분좋은 느낌이에요. 하나하나 정성 들어간 레시피도 좋고요. 건강하고 친환경적인 카페라 좋아요.,원슈가데이 진관동
카페브룩스 브룩스,보문동5가,10ad2sn,5.0,은근 분위기 좋고 맛있음,카페브룩스 브룩스 보문동5가
943킹스크로스,서교동,10ajkp4,5.0,"해리포터 덕후로써는 정말 뻐렁친 곳.
버터맥주 후기 안 좋아서 걱정했는데
생각보다 맛있었고 감튀도 맛있음

좀 비싸긴 해도 가볼만합니다
더보기",943킹스크로스 서교동
대중음악박물관 롯데월드몰점,신천동,10ajkp4,5.0,콘스콘 존맛..무알콜뱅쇼도 내 서타일..,대중음악박물관 롯데월드몰점 신천동
카페다비다 다비다,구의동,10alliv,1.0,원두는 괜찮은 거 같은데 뭔가 쫌 밍밍해여.. 걍 지나가다가 들른 카페인다 가격도 일반 카페보다 비싸요.. 나만 몰랐던 무언가 있는 집인가 봅니다. 저는 계속 모르는걸로 ..,카페다비다 다비다 구의동
투썸플레이스 건대입구점,화양동,10alliv,1.0,여긴 아니에요.. 가맹관리 포기한 지점인듯,투썸플레이스 건대입구점 화양동
세루리안인사 인사,관훈동,10ao5gs,5.0,얼음보다 음료양이 좀 더 늘었으면 좋겠다는 마음에 5점 드립니다,세루리안인사 인사 관훈동
수유리조트,수유동,10ao5gs,1.0,일부로 한가한 시간에 갔는데 여자분 주문 응대가 최악이네요 본인 기분이 안좋은걸 손님한테 풀면 어떡하나요? 커피먹기도 전에 기분이 나쁘네요,수유리조트 수유동
TODAH,우면동,10aofqm,5.0,추천,TODAH 우면동
커피가게동경 연희점,연희동,10aofqm,5.0,🤍,커피가게동경 연희점 연희동
와플대학 홍대점,동교동,10aqjfb,5.0,맛있음 와플집에 라멘후기 남기지마라,와플대학 홍대점 동교동
원오브씨,창천동,10aqjfb,5.0,커피도 맛있고 사장님이 너무 친절하세요,원오브씨 창천동
커피광,저동1가,10aqjfb,5.0,드립 정말 맛있고 직원분이 친절해요~,커피광 저동1가
투썸플레이스 홍대입구역,동교동,10aqjfb,1.0,밤에 일하는 키큰여자 겁나불친절,투썸플레이스 홍대입구역 동교동
할리스커피 신촌연세로점,창천동,10aqjfb,1.0,여자 매니저인지 너무 불친절,할리스커피 신촌연세로점 창천동
라미스콘,봉천동,10b608f,2.0,"스콘에 환장하는 편이라 가봤는데 식감이 딱딱해서 벽돌느낌이었어요 ㅠㅠ 녹차스콘만 그런건지 모르겠지만 조금 실망스러웠어요ㅎㅎ 아주 달고 포슬포슬한 식감을 기대한 건 아니지만 건강한 맛 감안해도 조금 심했다는 느낌..ㅠ.ㅜ 아 딸기쨈은 맛있었네요 담엔 다른걸 먹어보는 걸로...!
더보기",라미스콘 봉천동
메가엠지씨커피가재울북가좌초교점,북가좌동,10b608f,5.0,아빠가 마카롱을 좋아해서 생일 맞이로 사갔는데 엄청 좋아하셨어요~~~레몬마카롱 최고에용,메가엠지씨커피가재울북가좌초교점 북가좌동
2막,창성동,10b6bst,4.0,"오래 된 건물을 개조한 특이한 공간 구조는 좋았지만 음료는 개선이 필요해보인다 ㅠ 
계단이 광장히 가파르기때문에 어른들이나 어린이들과 함께 혹은 힐을 신으신 분, 고소공포증이 있으신 분들에게는 적절하지 않다.",2막 창성동
맷카페,논현동,10b6bst,4.0,공간디자인에 통일감이나 주제가 보이지 않지만 어느 곳에 앉든 재미있을 곳. 구수한 맛의 원두로 내린 플랫화이트는 맛있었고 다소 가벼운 원두로 내린 아메리카노는 별로였다.,맷카페 논현동
세루리안인사 인사,관훈동,10b6bst,5.0,"해가 비춰도, 비가 내려도, 좋을 것 같은. 
한옥을 개조, 낡은것과 새것의 대비가 극명함이 좋고, 버려질 것 같은 중정을 굳이 비워두어 시각적인 호흡 공간을 만든것이 좋았다. 
내부가 조금 울린다는 게 아쉽지만 방문한 시간대 사람들이 붐비지 않아 다행.",세루리안인사 인사 관훈동
슬릿,서교동,10b6bst,5.0,"스타일, 분위기(음악 개취 쩖), 서비스, 커피맛, 디져트맛 모두 만족. 
덤으로 길냥이 상시 출몰.",슬릿 서교동
연남방앗간,연남동,10b6bst,4.0,"여기 음료는 다른 곳보다 조금 더 비싼편. 복분자 음료의 맛은 괜찮았다. 
옛날주택을 그대로 살린 복층주택인데 환기가 좀 필요한듯.",연남방앗간 연남동
카페테르트르 테르트르,창신동,10b6bst,4.0,"다 필요없고, 일몰맛집 하나로 승부. 
직원들도 친절, 플랫화이트는 괜찮은 편.
블랙라떼는 곡물라떼같은 맛. (내취는 아님)
좌석은 스툴, 벤치 밖에 없으니 편히 의자나 소파에 기대 일몰을 본다는 환상은 버리시길. 
하지만 한폭의 액자같은 전망을 정면으로 바라볼 수 있다. 전망이 그렇게 아름답지 않다는 건 함정. 
차 없이 가기는 힘든 위치인데, 그 꼭대기에서 잔 와인까지 팔다니 조금은 잔인하다. 
그래도 카페 산모퉁이에서 파는 커피 퀄리티를 생각하면 충분히 만족할 수 있는 곳.
더보기",카페테르트르 테르트르 창신동
커피리브레 타임스퀘어점,영등포동4가,10b6bst,4.0,"오월의 종이 빵을 만들고 리브레 커피를 파는 곳. 꽤 규모가 크고, 높은 천장이라 소음이 제법 울린다. 커피는 좋고, 영등포 타임스퀘어와 연결되어 있지만 주차 혜택은 없음. 원두 구매도 가능.",커피리브레 타임스퀘어점 영등포동4가
커피타임,영등포동4가,10b6bst,4.0,"오월의 종이 빵을 만들고 리브레 커피를 파는 곳. 꽤 규모가 크고, 높은 천장이라 소음이 제법 울린다. 커피는 좋고, 영등포 타임스퀘어와 연결되어 있지만 주차 혜택은 없음. 원두 구매도 가능.",커피타임 영등포동4가
파운드로컬,잠원동,10b6bst,5.0,"몇몇 불친절하다는 리뷰가 조금 신경쓰이긴 했지만, 다행이 나는 성공. 브런치에 비건 메뉴가 없어서 셰프분이 서빙하시는 분과 상의해 와인과 잘 맞는 디너의 비건메뉴를 권해주셨다. 
파티오 안에서 기분 좋은 낯술. 
평일 11시 입장, 매장 안과 밖은 절반정도 테이블이 찼고 12시 반 부터 웨이팅 시작.
더보기",파운드로컬 잠원동
퍼블릭맨션,목동,10b6bst,5.0,"앗 커피가 맛있도다.
듁스커피 취급. 
파이는 비주얼이 좋아서 시켜보았지만 많이 눅진거림.",퍼블릭맨션 목동
펠트 광화문점,청진동,10b6bst,4.0,"펠트커피는 역시 내 입에 잘 맞다. 
직원은 딱히 불친절이라고 하긴 그렇지만 내가 다녀본 펠트커피 중 가장 펠트와 맞지않는 느낌이다.",펠트 광화문점 청진동
하프커피 강남점,반포동,10b6bst,4.0,이런 카페가 파미에스테이션 안에 있다는게 아쉽다. 음식에 기교 부리는 것을 좋아하진 않지만 버터크림커피 맛이 궁금해서 들렀는데 한두번은 더 맛볼 수 있을 것 같다 ㅎㅎ 매장은 사람이 없어도 조금 부산스럽다.,하프커피 강남점 반포동
호아드,사간동,10b6bst,4.0,"전망좋은 곳에서 커피
한잔 ☕️
그림은 덤",호아드 사간동
만랩커피 대치점,대치동,10bb6n3,2.0,맛있다만 너무 얼음을 많이 넣고 양이 적음..ㅠㅜ,만랩커피 대치점 대치동
만랩커피 삼성역점,대치동,10bb6n3,2.0,맛있다만 너무 얼음을 많이 넣고 양이 적음..ㅠㅜ,만랩커피 삼성역점 대치동
79파운야드 목동41타워점,목동,10bf0d0,3.0,"레몬케이크는 맛있어염 ㅇㅅㅇ
크로플도 시켰었는데 좀 딱딱,,,",79파운야드 목동41타워점 목동
기글,문래동3가,10bf0d0,4.0,맛있는데 테이블이 너무 낮아요ㅠㅠㅠㅠㅠㅠㅠㅠㅠ,기글 문래동3가
내생애에스프레소,영등포동2가,10bf0d0,5.0,홍대가면 마지막으로 꼭 들르는곳ㅠㅠㅠ고양이 있구 음식도 갠춘해유!!! 여러번 가도 변함 없어서 더 좋음,내생애에스프레소 영등포동2가
뷰클랜드,송파동,10bf0d0,5.0,커피랑 음료 다 맛있고 직원분들이 넘 친절합니당,뷰클랜드 송파동
아르무아,화양동,10bf0d0,4.0,커피 맛남!!! 디저트는 살짝 물려서 아쉽네용ㅠ,아르무아 화양동
인왕산대충유원지,누하동,10bf0d0,3.0,쏘쏘해용,인왕산대충유원지 누하동
죠지서울,을지로3가,10bf0d0,4.0,오늘의 케잌 맛있어욘,죠지서울 을지로3가
카몽 서초역점,서초동,10bf0d0,5.0,"와플 존맛,,",카몽 서초역점 서초동
카페솔트,문래동2가,10bf0d0,4.0,커피는 쏘쏘 디저트는 맛있어용,카페솔트 문래동2가
튜토리얼,상수동,10bf0d0,4.0,"케잌 맛있어용
강아지도 있음 ㅇㅅㅇ",튜토리얼 상수동
알타미라,서교동,10bjf3a,1.0,"1. 사장의 어이없는 대처 : 비가 많이왔고 우산이 분실됐음. 알바생에게 전달. 알바생이 한참 후에 사장에게 전달함. 사장이 우산이 없어져서 어떡하죠? 라고 함. 어떡하긴? 자기가게 아닌가? 자기가게에서 분실물이 생기면 어떻게 해야할지 매뉴얼이 없나? 그럼 비를 맞으며 가라는소린가? 분실물이 생겼으면 우산을 주던지 보상을 해야하는거 아닌가? 자기 가게에서 생긴 분실물인데? 그럼 나도 아무거나 집어가도 되냐고 따지니 그제서야 구석에 있는 우산 하나 가져다 줌

2. 위생 : 매트와 배게 모두 때에 쩔어있음. 너무 비위생적이라 맨살 닿지 않고 싶어 패딩을 꼭 입고있었음

3. 추움 : 돈을 내고 추위에 떨면서 책을 읽어야함. 추워서 어느 한 곳에 이불과 담요 쌓아 놓던 곳에서 담요 챙기니까 못가져가게함. 그리고 수건같은 담요를 줌. 저기요.. 이걸로 뭘 어떡하라구요..
더보기",알타미라 서교동
에버에버에프터,상도동,10bjf3a,5.0,크로플 넘 맛잇었고 클로징 20분전에 도착해서 마감하셨을텐데도 테이크아웃 주문 받아주시고 기분나쁜기색도 없이 친절하게 맞아주셔서 너무 감사했어요!! 크로플 저렴한거같아요 커피두 맛있어요,에버에버에프터 상도동
결,공평동,10blgfa,5.0,친구가 좋아하는 카펜데 좋네요,결 공평동
오커Ocher,성내동,10blgfa,5.0,최고예요 댕댕이는 금토에 있어요! 맛있고 친절하세요,오커Ocher 성내동
카페 대즐링,제기동,10blgfa,5.0,짱맛있고 짱친절하심 애플크럼블 드세용 인테리어도 존예~~,카페 대즐링 제기동
둑스커피,당인동,10bqiq7,3.0,soso 평범한 맛 그 이상도 이하도 아니었던 무난한 집,둑스커피 당인동
랑데자뷰 건대점,화양동,10bqiq7,4.0,"커피 괜찮고 케이크도 맛있었어요.
근데 의자가 너무너무 불편하고 바닥에 깔린 나무? 톱밥 사이사이에 쓰레기가 많았답니다",랑데자뷰 건대점 화양동
슈퍼말차 성수점,성수동1가,10bqiq7,5.0,"진한 맛차라떼 맛있게 먹고 갑니다!
양이 적긴 함
주말엔 사람이 많지만 평일 낮에는 여유롭게 있을 수 있을 것 같아요.",슈퍼말차 성수점 성수동1가
포비브라이트 광화문점,신문로1가,10bqiq7,3.0,커피 괜찮음~ 근데 매장이 너무 좁아서 테이크아웃 했어요ㅠㅠ,포비브라이트 광화문점 신문로1가
메가엠지씨커피 강남구청역점,논현동,10cbrnb,1.0,"ㅋㅋ저도 메가커피 오픈매장 근무경력 있는데, 바쁘다고 해도 기본은 지키셔야죠 . 너무 심한데..? ㅋㅋ 평일 오전9시에 커피머신담당한 안경쓴 남자알바생, 커피 내리고 씻어내고 다음 원두 그라인드하셔야지 커피 찌꺼기 안 씻어내고 바로 원두 받고 내리세요?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 진짜 그러니까 커피 맛이 맛 없죠; 진짜 사장님. 교육 제대로 해주세요.
더보기",메가엠지씨커피 강남구청역점 논현동
업.사이드커피,성수동1가,10cbrnb,5.0,너무 친절하시구 핸드드립 커피 너무 맛있구....나만 알고싶은 작고 소중한 업사이드 커피 뚝섬점...❤️,업.사이드커피 성수동1가
업사이드커피 뚝섬점,성수동1가,10cbrnb,5.0,너무 친절하시구 핸드드립 커피 너무 맛있구....나만 알고싶은 작고 소중한 업사이드 커피 뚝섬점...❤️,업사이드커피 뚝섬점 성수동1가
와플대학 홍대점,동교동,10cbrnb,3.0,평범해요,와플대학 홍대점 동교동
디저브,동교동,10cl3va,5.0,"사장님이 친절하고 커피도 맛있습니다.
가까이만 있다면 매일가고싶네요",디저브 동교동
모뉴먼트커피,성내동,10cl3va,5.0,"작고 아담한 카페

별 기대 안하고 들어갔는데

사장님이 친절하시고 커피 맛도

맛있어서 기분이 좋네요.

두가지 블랜딩으로 선택가능하며,

두가지 다 깔끔하고 맛있습니다.
더보기",모뉴먼트커피 성내동
노이어커피,삼선동4가,10cmjuf,5.0,커피 정말 맛있고 음악도 좋습니다. 아담하지만 조용한 분위기도 좋습니다. 최애 카페입니다.,노이어커피 삼선동4가
스택레이어커피,이문동,10cmjuf,5.0,커피 맛있고 조용한 분위기 좋습니다.,스택레이어커피 이문동
우더스커피바,용두동,10cmjuf,5.0,고즈넉하고 조용합니다. 팔십년대로 시간여행 온 느낌..  커피맛 좋고 앉아서 작업하기도 좋습니다.,우더스커피바 용두동
카페마타리,번동,10ctniv,5.0,"다들 불친절하시다는뎅 ㅠ 5년 단골로 넘 속상해요
사장님 누구보다 친절하신뎅..ㅠㅠ

뭣보다 커피 진짜 너무너무너무너무너무 맛있어요 ㅠ
마타리 못잃어..
사장님 흥하세요!
더보기",카페마타리 번동
컴포즈커피 강북종합시장점,수유동,10ctniv,5.0,사장님 너무 친절하시구 커피 핵짱마시써용 ㅎ,컴포즈커피 강북종합시장점 수유동
요거프레소 상봉이노시티점,상봉동,10dca95,1.0,최악의 요거프레소,요거프레소 상봉이노시티점 상봉동
